"Sessione";"CodVia";"Area";"Via";"Civico";"Barrato";"Sezione";"Municipio"
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";4,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";5,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";6,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";7,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";7,00;"A";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";8,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";9,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";10,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";11,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";13,00;"";418,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";14,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";18,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";19,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";20,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";21,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";22,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";23,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";25,00;"";424,00;1,00
"26/05/2019";7141,00;"VIA";"GUERRAZZI FRANC";27,00;"";424,00;1,00
"26/05/2019";3371,00;"LGO";"GUERRIERI GONZAGA";1,00;"";1617,00;4,00
"26/05/2019";3371,00;"LGO";"GUERRIERI GONZAGA";4,00;"";1617,00;4,00
"26/05/2019";3371,00;"LGO";"GUERRIERI GONZAGA";4,00;"A";1617,00;4,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";3,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";4,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";5,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";6,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";7,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";8,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";9,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";13,00;"";671,00;3,00
"26/05/2019";2200,00;"VIA";"GUERRINI OLINDO";14,00;"";671,00;3,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";2,00;"";1186,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";5,00;"";1186,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";7,00;"";1186,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";9,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";11,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";11,00;"A";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";13,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";17,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";23,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";32,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";33,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";34,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";35,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";36,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";37,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";38,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";39,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";40,00;"";1182,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";41,00;"";1187,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";42,00;"";1187,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";43,00;"";1187,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";44,00;"";1187,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";45,00;"";1187,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";46,00;"";1187,00;9,00
"26/05/2019";1286,00;"VIA";"GUERZONI GIUSEPPE";48,00;"";1187,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";1,00;"";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";1,00;"A";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";3,00;"";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";3,00;"A";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";5,00;"";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";6,00;"";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";9,00;"";1458,00;9,00
"26/05/2019";1244,00;"VIA";"GUICCIARDI DIEGO";10,00;"";1458,00;9,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";1,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";3,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";4,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";5,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";6,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";8,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";9,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";10,00;"";122,00;4,00
"26/05/2019";3084,00;"VIA";"GUICCIARDINI F";13,00;"A";122,00;4,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";1,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";2,00;"";351,00;8,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";3,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";4,00;"";351,00;8,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";5,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";6,00;"";351,00;8,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";7,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";8,00;"";351,00;8,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";9,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";11,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";15,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";17,00;"";353,00;7,00
"26/05/2019";6189,00;"VIA";"GUIDO D'AREZZO";19,00;"";353,00;7,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";3,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";4,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";5,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";6,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";8,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";10,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";13,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";14,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";15,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";16,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";18,00;"";718,00;2,00
"26/05/2019";2281,00;"VIA";"GUINIZELLI GUIDO";22,00;"";718,00;2,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";1,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";2,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";4,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";5,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";6,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";7,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";9,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";10,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";11,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";12,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";13,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";14,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";15,00;"";1017,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";16,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";19,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";21,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";23,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";24,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";25,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";26,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";30,00;"";1010,00;6,00
"26/05/2019";5369,00;"VIA";"GUINTELLINO GUGL";32,00;"";1010,00;6,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";1,00;"";1078,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";3,00;"";1078,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";4,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";5,00;"";1078,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";6,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";8,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";11,00;"";1078,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";14,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";15,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";17,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";19,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";29,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";31,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";32,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";34,00;"";1077,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";36,00;"";1077,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";38,00;"";1077,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";39,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";40,00;"";1077,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";45,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";47,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";49,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";51,00;"";1080,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";54,00;"";1077,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";56,00;"";1077,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";60,00;"";1882,00;7,00
"26/05/2019";6634,00;"VIA";"GULLI TOMMASO";62,00;"";1882,00;7,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";1,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";2,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";3,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";4,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";5,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";6,00;"";147,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";7,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";9,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";10,00;"";147,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";11,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";12,00;"";147,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";13,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";14,00;"";147,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";15,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";16,00;"";147,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";17,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";18,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";19,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";20,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";21,00;"";141,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";22,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";26,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";27,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";29,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";30,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";31,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";32,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";33,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";34,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";35,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";37,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";40,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";41,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";42,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";43,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";44,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";45,00;"";146,00;4,00
"26/05/2019";3091,00;"VIA";"HAJECH CAMILLO";47,00;"";146,00;4,00
"26/05/2019";6316,00;"VIA";"HARAR";3,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";7,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";13,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";15,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";17,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";19,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";21,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";23,00;"";1523,00;7,00
"26/05/2019";6316,00;"VIA";"HARAR";29,00;"";1523,00;7,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";2,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";3,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";4,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";5,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";6,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";8,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";9,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";10,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";11,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";12,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";13,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";14,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";16,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";17,00;"";642,00;3,00
"26/05/2019";2172,00;"VIA";"HAYEZ FRANCESCO";19,00;"";642,00;3,00
"26/05/2019";4237,00;"VIA";"HEINE ENRICO";1,00;"";971,00;5,00
"26/05/2019";4237,00;"VIA";"HEINE ENRICO";2,00;"";971,00;5,00
"26/05/2019";4237,00;"VIA";"HEINE ENRICO";3,00;"";971,00;5,00
"26/05/2019";1588,00;"VIA";"HERMADA";1,00;"";1263,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";3,00;"";1263,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";4,00;"";1464,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";8,00;"";1464,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";9,00;"";1263,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";11,00;"";1263,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";14,00;"";1464,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";15,00;"";1464,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";18,00;"";1464,00;9,00
"26/05/2019";1588,00;"VIA";"HERMADA";19,00;"";1464,00;9,00
"26/05/2019";190,00;"VIA";"HOEPLI ULRICO";3,00;"";73,00;1,00
"26/05/2019";190,00;"VIA";"HOEPLI ULRICO";5,00;"";73,00;1,00
"26/05/2019";190,00;"VIA";"HOEPLI ULRICO";6,00;"";73,00;1,00
"26/05/2019";190,00;"VIA";"HOEPLI ULRICO";7,00;"";73,00;1,00
"26/05/2019";190,00;"VIA";"HOEPLI ULRICO";10,00;"";73,00;1,00
"26/05/2019";548,00;"VIA";"HUGO VICTOR";1,00;"";13,00;1,00
"26/05/2019";548,00;"VIA";"HUGO VICTOR";2,00;"";13,00;1,00
"26/05/2019";548,00;"VIA";"HUGO VICTOR";3,00;"";13,00;1,00
"26/05/2019";548,00;"VIA";"HUGO VICTOR";4,00;"";13,00;1,00
"26/05/2019";2414,00;"VIA";"IDRO";30,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";32,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";38,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";40,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";44,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";50,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";61,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";62,00;"";117,00;2,00
"26/05/2019";2414,00;"VIA";"IDRO";65,00;"";117,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";3,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";6,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";8,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";10,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";12,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";16,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";17,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";18,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";19,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";19,00;"A";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";20,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";21,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";22,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";23,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";24,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";26,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";27,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";28,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";29,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";29,00;"A";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";30,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";31,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";32,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";32,00;"A";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";33,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";34,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";35,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";36,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";37,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";38,00;"";801,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";41,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";42,00;"";801,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";43,00;"";1315,00;2,00
"26/05/2019";2458,00;"VIA";"IGLESIAS";45,00;"";1315,00;2,00
"26/05/2019";606,00;"VIA";"ILLICA LUIGI";4,00;"";47,00;1,00
"26/05/2019";606,00;"VIA";"ILLICA LUIGI";5,00;"";47,00;1,00
"26/05/2019";606,00;"VIA";"ILLICA LUIGI";7,00;"";47,00;1,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";1,00;"";844,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";2,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";3,00;"";844,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";4,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";6,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";6,00;"A";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";8,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";10,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";11,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";12,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";16,00;"";1667,00;3,00
"26/05/2019";3245,00;"VIA";"ILLIRICO";18,00;"";1667,00;3,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";2,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";3,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";4,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";5,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";6,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";7,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";9,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";10,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";11,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";12,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";13,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";15,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";15,00;"3";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";15,00;"A";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"A";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"B";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"C";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"E";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"F";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";17,00;"G";1207,00;9,00
"26/05/2019";1311,00;"VIA";"IMBONATI CARLO";18,00;"";1204,00;9,00
